image_size,file_path,file_name,file_extension,file_size,watch_brand,watch_model,watch_name
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_613.010_mit_Stahlband-6.jpg,Sinn_EZM_13_613.010_mit_Stahlband-6.jpg,.jpg,"(85.5, 'KB')",Sinn,EZM 13,['Sinn EZM 13 613.010 mit Stahlband']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_diving_chronograph_bracelet_NEW-1.jpg,Sinn_EZM_13_diving_chronograph_bracelet_NEW-1.jpg,.jpg,"(72.8, 'KB')",Sinn,EZM 13,['Sinn EZM 13 diving chronograph bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_diving_chronograph_bracelet_NEW-2.jpg,Sinn_EZM_13_diving_chronograph_bracelet_NEW-2.jpg,.jpg,"(50.2, 'KB')",Sinn,EZM 13,['Sinn EZM 13 diving chronograph bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_diving_chronograph_leather_strap_NEW-1.jpg,Sinn_EZM_13_diving_chronograph_leather_strap_NEW-1.jpg,.jpg,"(92.8, 'KB')",Sinn,EZM 13,['Sinn EZM 13 diving chronograph leather strap NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_diving_chronograph_leather_strap_NEW-2.jpg,Sinn_EZM_13_diving_chronograph_leather_strap_NEW-2.jpg,.jpg,"(129.5, 'KB')",Sinn,EZM 13,['Sinn EZM 13 diving chronograph leather strap NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 13/Sinn_EZM_13_diving_chronograph_leather_strap_NEW-3.jpg,Sinn_EZM_13_diving_chronograph_leather_strap_NEW-3.jpg,.jpg,"(51.4, 'KB')",Sinn,EZM 13,['Sinn EZM 13 diving chronograph leather strap NEW']
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-1.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-1.jpg,.jpg,"(112.3, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-2.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-2.jpg,.jpg,"(81.3, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-3.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-3.jpg,.jpg,"(90.0, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-4.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-4.jpg,.jpg,"(86.2, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-5.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-5.jpg,.jpg,"(88.5, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-6.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-6.jpg,.jpg,"(71.6, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-7.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-7.jpg,.jpg,"(94.0, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-8.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-8.jpg,.jpg,"(107.8, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(1280, 854)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM-3_Meisterbund_Limited_to_70pcs-9.jpg,Sinn_EZM-3_Meisterbund_Limited_to_70pcs-9.jpg,.jpg,"(141.6, 'KB')",Sinn,EZM 3,"['Sinn EZM', '3 Meisterbund Limited to 70pcs']"
"(595, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-1.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-1.jpg,.jpg,"(68.7, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(639, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-2.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-2.jpg,.jpg,"(57.6, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(840, 620)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-3.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-3.jpg,.jpg,"(59.0, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(709, 959)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-4.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-4.jpg,.jpg,"(68.6, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-5.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-5.jpg,.jpg,"(107.8, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-6.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-6.jpg,.jpg,"(79.5, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-7.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-7.jpg,.jpg,"(91.1, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3.J_150_pieces_Limited_Edition-8.jpg,Sinn_EZM3.J_150_pieces_Limited_Edition-8.jpg,.jpg,"(91.3, 'KB')",Sinn,EZM 3,['Sinn EZM3.J 150 pieces Limited Edition']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-1.jpg,Sinn_EZM3F_“FLIEGER”-1.jpg,.jpg,"(63.5, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-2.jpg,Sinn_EZM3F_“FLIEGER”-2.jpg,.jpg,"(74.2, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-3.jpg,Sinn_EZM3F_“FLIEGER”-3.jpg,.jpg,"(83.7, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-4.jpg,Sinn_EZM3F_“FLIEGER”-4.jpg,.jpg,"(66.1, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-5.jpg,Sinn_EZM3F_“FLIEGER”-5.jpg,.jpg,"(65.9, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-6.jpg,Sinn_EZM3F_“FLIEGER”-6.jpg,.jpg,"(43.9, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(1024, 768)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM3F_“FLIEGER”-7.jpg,Sinn_EZM3F_“FLIEGER”-7.jpg,.jpg,"(65.7, 'KB')",Sinn,EZM 3,['Sinn EZM3F “FLIEGER”']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3-1.jpg,Sinn_EZM_3-1.jpg,.jpg,"(81.3, 'KB')",Sinn,EZM 3,['Sinn EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3-2.jpg,Sinn_EZM_3-2.jpg,.jpg,"(60.5, 'KB')",Sinn,EZM 3,['Sinn EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3-3.jpg,Sinn_EZM_3-3.jpg,.jpg,"(31.5, 'KB')",Sinn,EZM 3,['Sinn EZM 3']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-1.jpg,Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-1.jpg,.jpg,"(64.0, 'KB')",Sinn,EZM 3,['Sinn EZM 3 mission timer with magnetic field protection bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-2.jpg,Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-2.jpg,.jpg,"(120.1, 'KB')",Sinn,EZM 3,['Sinn EZM 3 mission timer with magnetic field protection bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-3.jpg,Sinn_EZM_3_mission_timer_with_magnetic_field_protection_bracelet_NEW-3.jpg,.jpg,"(46.0, 'KB')",Sinn,EZM 3,['Sinn EZM 3 mission timer with magnetic field protection bracelet NEW']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_EZM_3_mission_timer_with_magnetic_field_protection_leather_strap_NEW-1.jpg,Sinn_EZM_3_mission_timer_with_magnetic_field_protection_leather_strap_NEW-1.jpg,.jpg,"(72.4, 'KB')",Sinn,EZM 3,['Sinn EZM 3 mission timer with magnetic field protection leather strap NEW']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Fliegeruhr_EZM_3-1.jpg,Sinn_Fliegeruhr_EZM_3-1.jpg,.jpg,"(74.8, 'KB')",Sinn,EZM 3,['Sinn Fliegeruhr EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Fliegeruhr_EZM_3-2.jpg,Sinn_Fliegeruhr_EZM_3-2.jpg,.jpg,"(49.9, 'KB')",Sinn,EZM 3,['Sinn Fliegeruhr EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Fliegeruhr_EZM_3-3.jpg,Sinn_Fliegeruhr_EZM_3-3.jpg,.jpg,"(30.4, 'KB')",Sinn,EZM 3,['Sinn Fliegeruhr EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Fliegeruhr_EZM_3-4.jpg,Sinn_Fliegeruhr_EZM_3-4.jpg,.jpg,"(29.3, 'KB')",Sinn,EZM 3,['Sinn Fliegeruhr EZM 3']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Fliegeruhr_EZM_3-5.jpg,Sinn_Fliegeruhr_EZM_3-5.jpg,.jpg,"(45.6, 'KB')",Sinn,EZM 3,['Sinn Fliegeruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-1.jpg,Sinn_Taucheruhr_EZM_3-1.jpg,.jpg,"(56.9, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-10.jpg,Sinn_Taucheruhr_EZM_3-10.jpg,.jpg,"(57.0, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-11.jpg,Sinn_Taucheruhr_EZM_3-11.jpg,.jpg,"(58.5, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-12.jpg,Sinn_Taucheruhr_EZM_3-12.jpg,.jpg,"(55.2, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-13.jpg,Sinn_Taucheruhr_EZM_3-13.jpg,.jpg,"(56.5, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-14.jpg,Sinn_Taucheruhr_EZM_3-14.jpg,.jpg,"(57.6, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-15.jpg,Sinn_Taucheruhr_EZM_3-15.jpg,.jpg,"(57.9, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-16.jpg,Sinn_Taucheruhr_EZM_3-16.jpg,.jpg,"(58.0, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-17.jpg,Sinn_Taucheruhr_EZM_3-17.jpg,.jpg,"(53.0, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-18.jpg,Sinn_Taucheruhr_EZM_3-18.jpg,.jpg,"(56.9, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-2.jpg,Sinn_Taucheruhr_EZM_3-2.jpg,.jpg,"(57.7, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-3.jpg,Sinn_Taucheruhr_EZM_3-3.jpg,.jpg,"(59.5, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-4.jpg,Sinn_Taucheruhr_EZM_3-4.jpg,.jpg,"(57.7, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-5.jpg,Sinn_Taucheruhr_EZM_3-5.jpg,.jpg,"(58.6, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-6.jpg,Sinn_Taucheruhr_EZM_3-6.jpg,.jpg,"(60.1, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-7.jpg,Sinn_Taucheruhr_EZM_3-7.jpg,.jpg,"(57.9, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-8.jpg,Sinn_Taucheruhr_EZM_3-8.jpg,.jpg,"(56.2, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(619, 827)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/EZM 3/Sinn_Taucheruhr_EZM_3-9.jpg,Sinn_Taucheruhr_EZM_3-9.jpg,.jpg,"(55.8, 'KB')",Sinn,EZM 3,['Sinn Taucheruhr EZM 3']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-1.jpg,Sinn_Diving_Watch_U1_B-1.jpg,.jpg,"(86.7, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-2.jpg,Sinn_Diving_Watch_U1_B-2.jpg,.jpg,"(82.9, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-3.jpg,Sinn_Diving_Watch_U1_B-3.jpg,.jpg,"(90.6, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-4.jpg,Sinn_Diving_Watch_U1_B-4.jpg,.jpg,"(89.2, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-5.jpg,Sinn_Diving_Watch_U1_B-5.jpg,.jpg,"(82.6, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-6.jpg,Sinn_Diving_Watch_U1_B-6.jpg,.jpg,"(93.9, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-7.jpg,Sinn_Diving_Watch_U1_B-7.jpg,.jpg,"(82.9, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-8.jpg,Sinn_Diving_Watch_U1_B-8.jpg,.jpg,"(72.7, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_B-9.jpg,Sinn_Diving_Watch_U1_B-9.jpg,.jpg,"(79.6, 'KB')",Sinn,U1,['Sinn Diving Watch U1 B']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_S_E-1.jpg,Sinn_Diving_Watch_U1_S_E-1.jpg,.jpg,"(82.8, 'KB')",Sinn,U1,['Sinn Diving Watch U1 S E']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_S_E-2.jpg,Sinn_Diving_Watch_U1_S_E-2.jpg,.jpg,"(75.5, 'KB')",Sinn,U1,['Sinn Diving Watch U1 S E']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_S_E-3.jpg,Sinn_Diving_Watch_U1_S_E-3.jpg,.jpg,"(81.3, 'KB')",Sinn,U1,['Sinn Diving Watch U1 S E']
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_S_E-4.jpg,Sinn_Diving_Watch_U1_S_E-4.jpg,.jpg,"(78.9, 'KB')",Sinn,U1,['Sinn Diving Watch U1 S E']
"(738, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Diving_Watch_U1_S_E-5.jpg,Sinn_Diving_Watch_U1_S_E-5.jpg,.jpg,"(78.5, 'KB')",Sinn,U1,['Sinn Diving Watch U1 S E']
"(764, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-1.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-1.jpg,.jpg,"(109.8, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(879, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-2.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-2.jpg,.jpg,"(104.0, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(819, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-3.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-3.jpg,.jpg,"(90.1, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(1023, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-4.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-4.jpg,.jpg,"(104.6, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(720, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-5.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-5.jpg,.jpg,"(56.9, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(1082, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-6.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-6.jpg,.jpg,"(142.4, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(1280, 957)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-7.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-7.jpg,.jpg,"(156.2, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(1280, 716)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-8.jpg,Sinn_Taucheruhr_U-Boot_Stahl_U1_Full_Set-8.jpg,.jpg,"(152.0, 'KB')",Sinn,U1,"['Sinn Taucheruhr U', 'Boot Stahl U1 Full Set']"
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-1.jpg,Sinn_Taucheruhr_U1-1.jpg,.jpg,"(89.0, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(758, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-10.jpg,Sinn_Taucheruhr_U1-10.jpg,.jpg,"(88.4, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1201, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-11.jpg,Sinn_Taucheruhr_U1-11.jpg,.jpg,"(111.7, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-2.jpg,Sinn_Taucheruhr_U1-2.jpg,.jpg,"(107.8, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-3.jpg,Sinn_Taucheruhr_U1-3.jpg,.jpg,"(73.7, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-4.jpg,Sinn_Taucheruhr_U1-4.jpg,.jpg,"(84.3, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1280, 853)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-5.jpg,Sinn_Taucheruhr_U1-5.jpg,.jpg,"(94.1, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(623, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-6.jpg,Sinn_Taucheruhr_U1-6.jpg,.jpg,"(78.1, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(803, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-7.jpg,Sinn_Taucheruhr_U1-7.jpg,.jpg,"(156.8, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
"(1168, 960)",/home/neronicolo/programming/data/chrono24/Sinn_1/Sinn/U1/Sinn_Taucheruhr_U1-8.jpg,Sinn_Taucheruhr_U1-8.jpg,.jpg,"(146.6, 'KB')",Sinn,U1,['Sinn Taucheruhr U1']
