image_size_x,image_size_y,name,dial_visibility,like,image_quality
1024,768,"nomos_1/nomos/tangente_gangreserve/nomos_glashütte_tangente_gangreserve_stahl_handaufzug_glasboden_35mm_neu_mit_zertifikat_über_2.160,-€-6.jpg",0.0,0.0,1.0
1280,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve-2.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve-3.jpg,0.0,1.0,1.0
672,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-1.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-2.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-3.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-4.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-5.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-6.jpg,1.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-7.jpg,0.0,1.0,1.0
1000,700,nomos_1/nomos/tangente_gangreserve/nomos_tangente_datum_gangreserve_steel_35_mm-8.jpg,1.0,0.0,1.0
619,827,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-1.jpg,1.0,1.0,1.0
1280,853,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-10.jpg,0.0,1.0,1.0
1280,853,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-11.jpg,1.0,1.0,1.0
480,480,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-12.jpg,1.0,1.0,1.0
740,769,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-13.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-14.jpg,1.0,1.0,1.0
881,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-7.jpg,1.0,1.0,1.0
640,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-8.jpg,1.0,1.0,1.0
1280,853,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve-9.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_131-1.jpg,1.0,1.0,1.0
498,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_35mm_172-1.jpg,1.0,1.0,1.0
1280,850,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-1.jpg,1.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-10.jpg,0.0,0.0,1.0
720,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-11.jpg,1.0,0.0,0.0
720,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-12.jpg,1.0,0.0,0.0
1280,850,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-2.jpg,1.0,1.0,1.0
1280,910,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-3.jpg,1.0,0.0,1.0
1280,850,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-4.jpg,0.0,1.0,1.0
637,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-5.jpg,1.0,0.0,1.0
637,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-6.jpg,1.0,0.0,1.0
720,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-7.jpg,1.0,1.0,1.0
720,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-8.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum-9.jpg,1.0,1.0,1.0
499,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum_35mm_131-1.jpg,1.0,1.0,1.0
508,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_datum_35mm_131-2.jpg,1.0,1.0,1.0
1280,719,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-1.jpg,1.0,1.0,1.0
1280,719,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-2.jpg,1.0,1.0,1.0
1280,719,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-3.jpg,1.0,1.0,1.0
539,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-4.jpg,1.0,1.0,1.0
912,512,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-5.jpg,0.0,0.0,1.0
912,512,nomos_1/nomos/tangente_gangreserve/nomos_tangente_gangreserve_ref._172-6.jpg,0.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_power_reserve-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_power_reserve-2.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_gangreserve/nomos_tangente_power_reserve-3.jpg,0.0,1.0,1.0
398,425,nomos_1/nomos/tangente_gangreserve/nomos_tangente_ref._131-1.jpg,1.0,1.0,1.0
398,425,nomos_1/nomos/tangente_gangreserve/nomos_tangente_ref._131-2.jpg,1.0,1.0,1.0
398,425,nomos_1/nomos/tangente_gangreserve/nomos_tangente_ref._131-3.jpg,1.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-1.jpg,1.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-2.jpg,1.0,1.0,1.0
960,720,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-3.jpg,1.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-4.jpg,1.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-5.jpg,0.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_177_tangente_neomatik_automatik_occasion-6.jpg,1.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-1.jpg,1.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-2.jpg,1.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-3.jpg,1.0,0.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-4.jpg,1.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-5.jpg,1.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-6.jpg,0.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-7.jpg,0.0,1.0,1.0
800,640,nomos_1/nomos/tangente_neomatik/nomos_512_tangente_35_neomatik_first_edition_(30885)-8.jpg,0.0,0.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_glashutte_men's_141_tangente_neomatik_watch-1.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_glashutte_men's_141_tangente_neomatik_watch-2.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_glashutte_men's_141_tangente_neomatik_watch-3.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_glashutte_men's_141_tangente_neomatik_watch-4.jpg,0.0,1.0,1.0
480,480,nomos_1/nomos/tangente_neomatik/nomos_glashutte_glashutte_men's_141_tangente_neomatik_watch-5.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_men's_141_tangente_neomatik_watch-1.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_men's_141_tangente_neomatik_watch-2.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_men's_141_tangente_neomatik_watch-3.jpg,1.0,1.0,1.0
900,900,nomos_1/nomos/tangente_neomatik/nomos_glashutte_men's_141_tangente_neomatik_watch-4.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-2.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-3.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-4.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-5.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-6.jpg,0.0,0.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-7.jpg,1.0,0.0,1.0
679,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_180_tangente_neomatik_41_update_mens_watch_with_box&papers_41mm-8.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-2.jpg,0.0,1.0,1.0
1024,725,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-3.jpg,1.0,1.0,1.0
1024,725,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-4.jpg,1.0,1.0,1.0
1024,725,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-5.jpg,1.0,1.0,1.0
1024,725,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-6.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_men's_180_tangente_neomatik_41_update-7.jpg,0.0,1.0,1.0
523,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik-1.jpg,1.0,1.0,1.0
330,480,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut-1.jpg,1.0,1.0,1.0
480,480,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut-2.jpg,1.0,1.0,1.0
480,480,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut-3.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-1.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-10.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-11.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-12.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-2.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-3.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-4.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-5.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-6.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-7.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-8.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_39_silvercut_rhodiumleath-9.jpg,1.0,1.0,1.0
587,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_41_update-1.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-1.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-10.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-11.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-12.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-2.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-3.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-4.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-5.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-6.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-7.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-8.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagne_champagne_goldl-9.jpg,1.0,1.0,1.0
523,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagner-1.jpg,1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagner_stahl_automatik_glasboden_35mm_ref.176_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-1.jpg",1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagner_stahl_automatik_glasboden_35mm_ref.176_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-2.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagner_stahl_automatik_glasboden_35mm_ref.176_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-3.jpg",1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_champagner_stahl_automatik_glasboden_35mm_ref.176_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-5.jpg",0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-1.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-10.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-11.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-12.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-2.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-3.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-4.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-5.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-6.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-7.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-8.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_midnight_blue_blackleathe-9.jpg,1.0,1.0,1.0
526,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_saphirglasboden_-neu--1.jpg,1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-1.jpg",1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-2.jpg",0.0,0.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-3.jpg",1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-4.jpg",1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-5.jpg",0.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_nachtblau_stahl_automatik_glasboden_armband_leder_35mm_ref.177_box&pap._full_set_neu_mit_zertifikat_über_2.820,-€-6.jpg",0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-1.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-10.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-11.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-12.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-2.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-3.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-4.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-5.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-6.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-7.jpg,1.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-8.jpg,0.0,1.0,1.0
800,800,nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_silverleather_35mm_-_175-9.jpg,1.0,1.0,1.0
1024,768,"nomos_1/nomos/tangente_neomatik/nomos_glashütte_tangente_neomatik_stahl_automatik_glasboden_armband_leder_35mm_box&pap._full_set_neu_mit_zertifikat_über_2.740,-€-1.jpg",1.0,1.0,1.0
988,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-2.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-3.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-4.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-5.jpg,0.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_neomatik_177_watch_with_leather_bracelet_and_stainless_steel_bezel-6.jpg,0.0,1.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-1.jpg",1.0,0.0,1.0
1280,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-10.jpg",0.0,0.0,1.0
1280,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-11.jpg",0.0,0.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-2.jpg",1.0,0.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-3.jpg",0.0,0.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-4.jpg",0.0,0.0,0.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-5.jpg",0.0,0.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-6.jpg",1.0,0.0,1.0
720,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-7.jpg",1.0,0.0,1.0
959,959,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-8.jpg",1.0,0.0,1.0
978,959,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_35mm,_ref_175_(2018)_-_like_new-9.jpg",1.0,0.0,1.0
331,409,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_ref._175-1.jpg",1.0,1.0,1.0
331,409,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_ref._175-2.jpg",1.0,1.0,1.0
588,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_ref._176-1.jpg",1.0,0.0,1.0
1196,960,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_ref._176-2.jpg",1.0,0.0,1.0
1280,720,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik,_ref._177-1.jpg",1.0,1.0,1.0
619,827,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-1.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-10.jpg,0.0,1.0,1.0
1280,719,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-11.jpg,1.0,0.0,1.0
539,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-12.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-13.jpg,1.0,1.0,1.0
1280,719,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-14.jpg,1.0,0.0,1.0
1280,719,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-15.jpg,0.0,0.0,1.0
1280,719,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-16.jpg,0.0,1.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-2.jpg,1.0,0.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-3.jpg,1.0,0.0,0.0
720,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-4.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-5.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-6.jpg,1.0,0.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-7.jpg,0.0,0.0,1.0
1280,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-8.jpg,1.0,1.0,1.0
960,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik-9.jpg,1.0,1.0,1.0
507,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_175-1.jpg,1.0,1.0,1.0
507,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_175-2.jpg,1.0,1.0,1.0
507,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_35mm_175-1.jpg,1.0,1.0,1.0
507,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_35mm_175-2.jpg,1.0,1.0,1.0
500,960,nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_35mm_176_champagner-1.jpg,1.0,1.0,1.0
1280,853,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_39,_stainless_automatic-1.jpg",1.0,1.0,1.0
1280,906,"nomos_1/nomos/tangente_neomatik/nomos_tangente_neomatik_39,_stainless_automatic-10.jpg",1.0,1.0,1.0
